Timestamp,Are you currently or have you ever been a dues-paying member of Chicago DSA or another chapter of DSA?,"How long have you been/were you a dues-paying member of Chicago DSA? 

Please approximate to the best of your ability or look up the exact date you joined DSA by following this link: https://proof.dsausa.org/card. 

If you have never been a dues-paying member of Chicago DSA, scroll to the bottom of the page and click ""Next"".","What territory branch do you belong to?

You can look up your territory branch by scrolling to the map on the bottom of this page: https://chicagodsa.org/chicago-dsa-territorial-branches/.","Have you been to any Chicago DSA events? 

If you have never been to a Chicago DSA event, select ""No"" below, then scroll to the bottom of the page and click ""Next"".","How many Chicago DSA events have you attended in the last 12 months?

Please estimate to the best of your ability.","When was the first event you attended?

Please estimate to the best of your ability.",What was the first Chicago DSA event you attended?,"Which of the following Chicago DSA activities have you participated in?

Please select all that apply.",How long was the period between your first Chicago DSA event and your second Chicago DSA event?,"Did you have one-on-one interactions, beyond the specific objectives of the meeting or activity, with anyone from the following groups before, during, or after your first meeting?

This question asks about deeper, more personal interactions that occurred beyond the stated purpose of the meeting or activity (i.e., interactions that took place outside of a political discussion, outside of addressing agenda items, etc.).","Were you contacted by anyone in the organization (by phone, text, or email) after you attended your first event?","During or after your first couple of events, were you assigned a specific task/action (e.g., tabling, making calls, specific reading) or explicitly invited to another Chicago DSA event?","Have you been involved in any of the following leadership activities within Chicago DSA? 

Select all that apply.","Have you trained others in leadership activities (e.g., canvassing training, meeting facilitation training, political education)?","If yes, please describe the leadership activities you've participated in:","How long (in years) have you lived in Cook County?

If you have lived here less than one year, input .25, .5, etc. If you moved away and later moved back, please sum the total number of years and input that number below.","On a scale of 1 (Not at all similar) to 5 (Extremely similar), how similar do you feel to the average Chicago DSA member?","On a scale of 1 (Not at all welcome) to 5 (Extremely welcome), how welcomed do you feel at Chicago DSA events?","What do you get out of, or hope to get out of, your involvement in Chicago DSA? Select all that apply.","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Childcare/domestic responsibilities]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Limited free time]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Schedule conflicts with Chicago DSA event times]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the work/organization]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the state of the country]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [General mental health (e.g., depression, anxiety, etc.)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Social anxiety (e.g., fear of not fitting in with Chicago DSA members, anxiety about working with others)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Safety concerns (personal or political)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Not interested in Chicago DSA]","If you indicated above that you feel overwhelmed by the work/organization, which of the following best describes why you feel overwhelmed regarding Chicago DSA activities/organization? 

Select all that apply.","Are there any other factors that impact your ability to participate in Chicago DSA activities? If so, please describe.",Is there anything else you think we should know about your experience with Chicago DSA that we haven't covered in this survey?,Which of the following best describes your racial identity? Select all that apply.,"What is your gender identity? 

Select all that apply.",What is your sexual orientation?,Which range best describes your total household income before taxes?,"To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Chicago DSA's limited racial and ethnic diversity]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Row 11]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Physical accessibility of activities]","Do you identify as a person with a disability?

Select all that apply."
2/11/2026 21:00,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,North Side Red Line,Yes,30,2/1/2017,Branch event,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.), Organized new member engagement (E.g., onboarding, follow-up calls), Former EC member and Branch Rep",Yes,"Political education, CDSA 101s and 102s",40,3,5,A sense of purpose/fighting for what's right,1 (Not at all a limit),5 (A significant limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,,,"Southwest Asian and North African (SWANA) (e.g., Iranian, Egyptian, Lebanese, Moroccan, Turkish, etc.)",Woman,Straight/Heterosexual,"$150,000 or more",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
2/11/2026 21:08,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,North Side Red Line,Yes,0,3/1/2022,Political education event,"Chicago DSA 101 or 102, General Chapter Meeting, Political education event, Protest/rally, Strike support",1-3 months,"Yes, with another new attendee/non-member",Yes,"Yes, I was given a task/action., Yes, I was invited to another specific event.",,No,,6,3,4,"A sense of purpose/fighting for what's right, Networking/professional development, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),3,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),,,The political education events were enjoyable and a good way to find out about other events and acticities at DSA. I feel like those haven’t been happening ,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$150,000 or more",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
2/11/2026 21:13,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Blue Line,Yes,40,9/21/2025,"General Chapter Meeting September 21, S Wabash avenue E","Branch event, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support, Mostly many!!!!",Less than 1 week,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader",Yes,"Yes, I was invited to another specific event.","I have not engaged in any leadership activities within Chicago DSA., I'm just a person with anti-capitalist and Marxist views who works, and I winded up joining the largest socialist organization, the DSA. :D",No,None,21,3,2,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,2,2,4,4,4,4,1 (Not at all a limit),I don't feel like I have much I can personally contribute to DSA.,"Work, and my fear of not being listened to and heard. Each of our voices must be heard, that is truth for activists  fighting for the proletariat. ","Went to too many DSA chapter events I lost track of how many. At least I winded up joining the largest socialist organization, that's pretty cool. That helps a lot with my anti-capitalist views.","Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.), White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a neurodevelopmental disability (e.g., autism, ADHD, learning disability, intellectual disability)"
2/11/2026 21:15,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,West Cook,No,,,,,,,,,I have not engaged in any leadership activities within Chicago DSA.,No,,30,3,5,"A sense of purpose/fighting for what's right, Building community/friendships, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),3,3,2,3,3,3,1 (Not at all a limit),1 (Not at all a limit),I feel ill-equipped or lack the necessary skills/knowledge.,,,"White (e.g., European American, Anglo-Saxon, etc.)",Woman,Straight/Heterosexual,"Less than $25,000",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a neurodevelopmental disability (e.g., autism, ADHD, learning disability, intellectual disability), Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.), Yes, I have a chronic illness or invisible disability (e.g., diabetes, chronic fatigue, autoimmune conditions, long COVID)"
2/11/2026 21:50,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Blue Line,Yes,12,12/1/2025,Political education event,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, Political education event, Protest/rally",1-4 weeks,"No, I didn't interact with anyone.",Yes,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,18,2,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),"I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.)",Man,I don't know/questioning,Prefer not to say,2,,2,I do not identify as having a disability
2/11/2026 21:57,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,West Cook,Yes,3,10/1/2019,Outreach/canvassing,"Outreach/canvassing, Political education event",More than 6 months,"Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,18,2,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",3,3,3,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,,,"White (e.g., European American, Anglo-Saxon, etc.)",Woman,Pansexual,"$75,000 to $99,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a physical disability (e.g., mobility, chronic pain, or other physical impairments), Yes, I have a neurodevelopmental disability (e.g., autism, ADHD, learning disability, intellectual disability), Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.), Yes, I have a chronic illness or invisible disability (e.g., diabetes, chronic fatigue, autoimmune conditions, long COVID)"
2/11/2026 22:09,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,No,,,,,,,,,I have not engaged in any leadership activities within Chicago DSA.,No,,1.5,4,,"Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",2,5 (A significant limit),5 (A significant limit),2,2,2,4,2,2,I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,Only living in Chicago temporarily ,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,,1 (Not at all a limit),,3,I do not identify as having a disability
2/11/2026 22:13,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,North Side Blue Line,Yes,1,1/1/2024,New member zoom event,"Branch event, Outreach/canvassing, Political education event, Social event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,18,2,4,"A sense of purpose/fighting for what's right, Making a political difference in Chicago",3,5 (A significant limit),5 (A significant limit),1 (Not at all a limit),1 (Not at all a limit),3,4,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I feel ill-equipped or lack the necessary skills/knowledge., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$100,000 to $149,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
2/11/2026 22:21,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,North Side Blue Line,Yes,25,8/8/2017,Outreach/canvassing,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support",1-4 weeks,"No, I didn't interact with anyone.",No,"Yes, I was given a task/action.","Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.), Organized new member engagement (E.g., onboarding, follow-up calls)",Yes,"Served as chapter officer and leader in Labor Branch, to keep it short",13,3,5,The self-emancipation of the working class,1 (Not at all a limit),3,2,3,2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),I'm doing a lot,Untruthful statements made about comrades in whisper campaigns,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Prefer not to say,"$75,000 to $99,999",1 (Not at all a limit),,1 (Not at all a limit),Prefer not to say
2/11/2026 22:23,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,No,,,,,,,,,,,,10,3,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),3,2,3,1 (Not at all a limit),3,4,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I feel ill-equipped or lack the necessary skills/knowledge.",,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.)",Man,Straight/Heterosexual,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
2/11/2026 22:29,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,North Side Blue Line,Yes,1,6/1/2017,Branch event,"Branch event, Committee meeting, General Chapter Meeting, Outreach/canvassing, Political education event, Social event",1-3 months,"Yes, with a pre-existing dues-paying member",,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, Yes, but many years ago. I left, moved away, came back, recently rejoined. ",No,,12,4,5,Making a political difference in Chicago,1 (Not at all a limit),5 (A significant limit),4,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),3,"I feel like our current Chicago DSA efforts/initiatives aren't having enough impact., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",I am just really busy doing work resisting ICE and I don't feel like Chicago DSA has much interest in that work considering I've only met maybe 2 (out) DSA members while doing it.,"I do not see enough connection (at least in my part of town) to otg community organizing. Since the start of midway blitz, a unique, grassroots network has grown, and I wish DSA was a part in that. I am into the ""socialists everywhere"" initiative and I wish to see that vision seen through. I shout out DSA all the time as a paper member! I wish there were more comrades, I do think we need the legitimacy and people are ready to go! One thing DSA could do right now to get ready for the next blitz: support vehicles. Parked cars with water, first aid supply, snacks, whistles, KYR materials, would really help patrollers and responders on hard days in hard hit neighborhoods. ","White (e.g., European American, Anglo-Saxon, etc.)",Woman,Bisexual,"$50,000 to $74,999",2,,1 (Not at all a limit),"Yes, I have a neurodevelopmental disability (e.g., autism, ADHD, learning disability, intellectual disability), Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.), Yes, I have a chronic illness or invisible disability (e.g., diabetes, chronic fatigue, autoimmune conditions, long COVID)"
2/11/2026 22:29,"No, I have never been a dues-paying member of any chapter of DSA.",I have never been dues-paying member of Chicago DSA.,North Side Blue Line,No,,,,,,"Yes, with a pre-existing dues-paying member",,,I have not engaged in any leadership activities within Chicago DSA.,,,1,3,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Training and experience as an organizer/activist",1 (Not at all a limit),3,3,2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I feel ill-equipped or lack the necessary skills/knowledge., I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,My primary limiting factor is being unable to attend meetings with the current schedule/not knowing which kind of meeting is right to go to for my very first. I want to begin but have no idea how,"Southwest Asian and North African (SWANA) (e.g., Iranian, Egyptian, Lebanese, Moroccan, Turkish, etc.), White (e.g., European American, Anglo-Saxon, etc.)",Woman,Bisexual,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
2/11/2026 23:39,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,North Side Red Line,Yes,12,8/1/2018,Political education event,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support",1-3 months,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",,,"Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.), Organized new member engagement (E.g., onboarding, follow-up calls)",No,"labor branch SC, EC, rose buddy, political ed training, EWOC ",13,4,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),3,2,3,2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",,,"White (e.g., European American, Anglo-Saxon, etc.)",Woman,Bisexual,"$100,000 to $149,999",2,,2,I do not identify as having a disability
